#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
POP_IMPACT_UNITVIEW;由于预备役的损失，这个单位以$VAL$%的速度得到补充;;;;;;;;;;;;x
MOB_IS_REINFORCE;已动员的单位以50%的速度得到补充;;;;;;;;;;;;x
EVTNAME60120;增进联邦主义;;;;;;;;;;;;x
EVTDESC60120;一种文化上的民族主义思潮正在席卷$COUNTRY$，人们开始呼吁要与$CULTURE_GROUP_UNION$的同胞统一在一起。我们没有理由怀疑他们将提出一项合并请愿书。;;;;;;;;;;;;x
EVTOPTA60120;就这样做;;;;;;;;;;;;x
EVTNAME60130;来自$FROMCOUNTRY$的合并请愿书;;;;;;;;;;;;x
EVTDESC60130;随着大众民族感情的汹涌澎湃，$FROMCOUNTRY_ADJ$政府在$CAPITAL$向我国官方提出了一项正式的要求，希望能永久性地加入$COUNTRY$。看起来没有任何理由反对此事。;;;;;;;;;;;;x
EVTOPTA60130;就这样做;;;;;;;;;;;;x
EVTOPTB60130;以上帝的名义拒绝$FROMCOUNTRY$废物;;;;;;;;;;;;x
ATPEACE;处于和平;;;;;;;;;;;;x
NORMAL_WAR_RUDEBOI_NAME;$ORDER$$FIRST_COUNTRY$遏制$SECOND_COUNTRY$之战;;;;;;;;;;;;x
AGRESSION_WAR_RUDEBOI_NAME;$ORDER$$FIRS_COUNTRY$遏制$SECOND_COUNTRY$之战;;;;;;;;;;;;x
rude_boy;遏制;;;;;;;;;;;;x
rude_boy_desc;强迫一个国家大幅度降低其野心，这一宣战行为已在国际事务中抛开了所有文明伪装;;;;;;;;;;;;x
rude_boy_setup;通过削减其领土、威望及军队来遏制$RECIPIENT$;;;;;;;;;;;;x
rude_boy_short;遏制$RECIPIENT$;;;;;;;;;;;;x
POP_DETAILS_EXPENSES;花费：;;;;;;;;;;;;x
CONFIRM_CREATE_VASSAL;释放国家;;;;;;;;;;;;x
CONFIRM_CREATE_VASSAL_DESC;你是否希望将$COUNTRY$释放为一个$TYPE$？\n$COUNTRY$将获得如下$NUM$个省份：$PROVINCES$;;;;;;;;;;;;x
egyptian_excavations;埃及遗迹;;;;;;;;;;;;x
egyptian_excavations_desc;我国在帝王谷展开了考古发掘行动。;;;;;;;;;;;;x
red_shirts_title;红衫军;;;;;;;;;;;;x
red_shirts_name;加里波第的红衫军;;;;;;;;;;;;x
red_shirts_desc;红衫军的名称是用于形容那些在朱塞佩·加里波第为了将松散的意大利邦国熔炼为一个民族国家而奋斗时为他服务的志愿兵，这个巧妙地命名是因为加里波第和他的战士们穿着红色衬衣。富有魅力的加里波第闻名于国内外，被普遍看作一位自由斗士，他致力于将意大利统一在萨丁尼亚的王冠下。这些意大利的泛民族主义者为了意大利的统一而奋斗。;;;;;;;;;;;;x
red_shirts_army;红衫军的千人远征;;;;;;;;;;;;x
EVTNAME11103;千人远征！;;;;;;;;;;;;x
EVTDESC11103;$MONARCHTITLE$！新闻到了我们这里！著名的意大利自由斗士朱塞佩·加里波第和他的“千人远征”已经击溃并控制了$FROMCOUNTRY$的政府。这个有力的自由斗士无论到哪里都有欢呼雀跃的意大利民众挥舞着意大利国家的三色旗前去欢迎他——这位全意大利的解放者。由于我们在半岛上的主导地位，$FROMCOUNTRY$新成立的政府发来信息称新生的意大利将承认$COUNTRY$的现有地位。;;;;;;;;;;;;x
EVTOPTA11103;意大利复兴运动万岁！;;;;;;;;;;;;x
EVTOPTB11103;这家伙是谁？他想从我这儿得到些什么？;;;;;;;;;;;;x
CB_DESC_HEAD;这个战争借口允许我们要求：;;;;;;;;;;;;x
CB_ALLOWED_DISARMAMENT;强迫裁军;;;;;;;;;;;;x
CB_ALLOWED_REPARATIONS;战争赔偿;;;;;;;;;;;;x
CB_ALLOWED_STATES;割让领土;;;;;;;;;;;;x
TRADE_DISABLED_AUTOMATE;该项物资的贸易方式为自动，请关闭自动方式后更改设置;;;;;;;;;;;;x
AUTOMATE_TRADE_CHECK;开关该项物资的自动贸易方式;;;;;;;;;;;;x
TECHNOLOGYVIEW_RESEARCH_TOOLTIP;我们当前正在研究$TECH$\n以目前的速度，该项目将于$DATE$完成;;;;;;;;;;;;x
INCREASERELATION_THEY_ACCEPT_4;我们的关系增进了$CHANGE$，现为$RELATION$;;;;;;;;;;;;x
INCREASERELATION_WE_ACCEPT_4;我们的关系增进了$CHANGE$，现为$RELATION$;;;;;;;;;;;;x
DECREASERELATION_WE_ACCEPT_5;我们的关系改变了$CHANGE$，现为$RELATION$;;;;;;;;;;;;x
DECREASERELATION_THEY_ACCEPT_6;我们的关系改变了$CHANGE$，现为$RELATION$;;;;;;;;;;;;x
TRI_1743;的黎波里;;;;;;;;;;;;x
NORMAL_WAR_CONCESSION_NAME;$ORDER$$STATE$租借地战争;;;;;;;;;;;;x
AGRESSION_WAR_CONCESSION_NAME;$ORDER$$STATE$租借地战争;;;;;;;;;;;;x
demand_concession_casus_belli;索要租借地;;;;;;;;;;;;x
demand_concession_casus_belli_desc;强迫一个未开化国家割让领土以设立殖民租借地;;;;;;;;;;;;x
demand_concession_casus_belli_setup;要求$RECIPIENT$割让领土以设立殖民租借地;;;;;;;;;;;;x
demand_concession_casus_belli_short;索要$STATE$;;;;;;;;;;;;x
NORMAL_WAR_PROTECTORATE_NAME;$ORDER$获取属于$FIRST$$SECOND_COUNTRY$;;;;;;;;;;;;x
AGRESSION_WAR_PROTECTORATE_NAME;$ORDER$获取属于$FIRST$$SECOND_COUNTRY$;;;;;;;;;;;;x
establish_protectorate_casus_belli;建立保护国;;;;;;;;;;;;x
establish_protectorate_casus_belli_desc;通过强迫一个未开化国家成为我们的保护国来吞并他们;;;;;;;;;;;;x
establish_protectorate_casus_belli_setup;通过建立保护国的形式吞并$RECIPIENT$;;;;;;;;;;;;x
establish_protectorate_casus_belli_short;吞并$RECIPIENT$;;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME;$ORDER$$FIRST_COUNTRY$解放$STATE$;;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_NAME;$ORDER$$FIRST_COUNTRY$解放$STATE$;;;;;;;;;;;;x
unification_casus_belli;统一战争;;;;;;;;;;;;x
unification_casus_belli_desc;解放我们文化圈的核心领土;;;;;;;;;;;;x
unification_casus_belli_setup;解放我们文化圈的核心领土;;;;;;;;;;;;x
unification_casus_belli_short;解放$STATE$;;;;;;;;;;;;x
POP_PROMOTE_INFO_ON_SEL;最近$WHERE$注册了$VAL$个$WHO$;;;;;;;;;;;;x
POP_LEAVE_INFO_ON_SEL;最近$WHERE$失去了$VAL$个$WHO$;;;;;;;;;;;;x
DOMINION;自治领;;;;;;;;;;;;x
SATELLITE;卫星国;;;;;;;;;;;;x
DOMINION_OF_NOCOLOR;自治领 归属;;;;;;;;;;;;x
SATELLITE_OF_NOCOLOR;卫星国 归属;;;;;;;;;;;;x
DIPLOMACY_CANNOT_SET_PRIO_MYVASSAL;他们是我们的$TYPE$，会永远在我们的势力范围内;;;;;;;;;;;;x
DIPLOMACY_TRUCE_WITH;休战：;;;;;;;;;;;;x
DIPLOMACY_CASUSBELLIS;战争借口：;;;;;;;;;;;;x
tut_1c_9;正如我们之前提到的，当一个附加了旅的人群暴动时这个旅也会随之暴动。如果一个旅在其人口图标后方有一个叛军图标的话，这意味着它所属的人群是一个反叛集团的成员。这是非常危险的。确认这个人群的状态及其政治观点的一个方法是点击该单位界面的人群图标以打开人口界面。现在，请点击下一步继续。;;;;;;;;;;;;x
BUDGET_VIEW_CRIME_FIGHT;治安效果：;;;;;;;;;;;;x
POP_CURRENT_PROD;当前生产：;;;;;;;;;;;;x
ALREADY_ASSIMILATED;主体民族或可接受民族;;;;;;;;;;;;x
TCP_SERVER_LOST;传输存档时丢失主机！;;;;;;;;;;;;x
tut_7b_6;全球市场上的价格每天都会根据供应和需求的变化而设定。当前的供应和需求会设定一个实际价格将不断接近之的目标价格，你一定要关注物资价格的发展，这对你来说是非常重要的。当轻武器的价格上涨时，也许就是时候开建一座新的工厂了。价格旁边的箭头符号代表了其价格是在上涨（绿色）、不变（黄色）还是下降（红色）。请点击下一步继续。;;;;;;;;;;;;x
tut_7b_8;下方的图片是世界市场中风帆运输船的示例图。底部的图标显示了我们当前是在出售还是购买该项物资，以及该项物资的贸易是由AI自动进行或不是。政府（玩家或AI）可以通过两种方式在市场上进行购买或出售，设定贸易规则或通过自动贸易。点击风帆运输船的图标去观察一项自动贸易。;;;;;;;;;;;;x
DIPLO_CALL_ALLIES;召唤盟友;;;;;;;;;;;;x
RULE_OPEN_FACTORY;打开/关闭工厂;;;;;;;;;;;;x
PRODUCTION_NOT_DESTROY_FACTORY_BECAUSE_TOOLTIP;我们不能摧毁这个工厂的原因:;;;;;;;;;;;;x
BE_ANNEXED;被吞并;;;;;;;;;;;;x
PW_COLONY_NO_STATE;需要可接受民族至少$NUM$%的人口成为官僚才能将殖民地转化为正式国土，当前这个比例为$CURR$%;;;;;;;;;;;;x
REMOVE_PW_COLONY_NO_STATE;需要可接受民族至少$NUM$%的人口成为官僚才能将殖民地转化为正式国土，当前这个比例为$CURR$%;;;;;;;;;;;;x
BAD_SAVE;出错：存档损坏;;;;;;;;;;;;x
tut_4c_12b;现在请转到陆军科技界面。;;;;;;;;;;;;x
USA_reactionary;南方民主党人;;;;;;;;;;;;x
MILITARY_DIG_IN_CAP;战壕深度;;;;;;;;;;;;x
MILITARY_MILITARY_TACTICS;军事战术;;;;;;;;;;;;x
COUNTRYALERT_NO_CanDoDecisions;当前没有什么决议值得我们关注;;;;;;;;;;;;x
POP_OTHER_LABEL;其他;;;;;;;;;;;;x
annex_hawaii_title;纽兰兹决议;;;;;;;;;;;;x
annex_hawaii_desc;纽兰兹决议是美国国会于1898年通过的一项共同决议案，由国会议员弗兰西斯·G·纽兰兹命名，它将夏威夷共和国并入了美国，获得了夏威夷的领土。;;;;;;;;;;;;x
ionian_islands_question_title;伦敦条约（1864）;;;;;;;;;;;;x
ionian_islands_question_desc;拿破仑战争结束后英国就获得了爱奥尼亚诸岛的宗主权。在1862年，相对其价值来说维系宗主权的花费被认为过于高昂，经过两年的协商后它们被割让给希腊。;;;;;;;;;;;;x
WARSUBSIDIES_DESC;每天提供$MONEY$だ窗镏飧龉?;;;;;;;;;;;x
release_puppet;释放傀儡国;;;;;;;;;;;;x
release_puppet_short;使$THIRD$独立;;;;;;;;;;;;x
release_puppet_setup;使$RECIPIENT$释放$THIRD$;;;;;;;;;;;;x
release_puppet_desc;使一个国家从其宗主国独立;;;;;;;;;;;;x
IS_NOT_OUR_VASSAL;不是我们的傀儡国;;;;;;;;;;;;x
IS_OUR_VASSAL;是我们的傀儡国;;;;;;;;;;;;x
COUNTRYALERT_HaveOrganizingRebels;反叛集团正在我国组织起来！;;;;;;;;;;;;x
TOTAL_REBEL_POP;反叛集团成员;;;;;;;;;;;;x
PROV2918;贝宁海湾;;;;;;;;;;;;x
PROV2921;几内亚海岸;;;;;;;;;;;;x
PROV2922;塞内冈比亚海岸;;;;;;;;;;;;x
NUMBER_OF_EMIREES;本月有$NUM$人出国;;;;;;;;;;;;x
NUMBER_OF_IMMIGREES;本月有$NUM$人入境;;;;;;;;;;;;x
alaskan_purchase_title;西沃德的冰箱;;;;;;;;;;;;x
alaskan_purchase_desc;由于克里米亚战争的后果，俄罗斯开始相信在另一场与英国的战争中没有希望保住其北美领地，于是希望将其出售并变成美国的阿拉斯加州。这片领土于1867年被美国以每英亩2.3分的价格购入。在当时的国务卿威廉·亨利·西沃德推动并完成之后，购买阿拉斯加被美国人普遍嘲讽为“西沃德的冰箱”。;;;;;;;;;;;;x
EVTNAME32509;阿拉斯加购买？;;;;;;;;;;;;x
EVTDESC32509;我们在华盛顿大使馆的临时代办爱德华·安德烈维奇·斯托克尔抛出的试探有了结果，美国今天表示可以开始就出售我们在北美的领土进行磋商。美国人为阿拉斯加地区向我们开出了每英亩2.3分的价格，这个价格看起来相对公平。殖民地很难在于英国的战争中幸存，所以现在将其定价抛售并非是个坏注意。你怎么看，$MONARCHTITLE$？;;;;;;;;;;;;x
EVTOPTA32509;反正我们现在很艰难;;;;;;;;;;;;x
EVTOPTB32509;不，我不这样想。也许将来某天我们可以在那儿建一座桥？;;;;;;;;;;;;x
EVTNAME32510;俄罗斯接受！;;;;;;;;;;;;x
EVTDESC32510;$MONARCHTITLE$，俄罗斯同意出售阿拉斯加给我们！;;;;;;;;;;;;x
EVTOPTA32510;太好了！;;;;;;;;;;;;x
EVTNAME32511;俄罗斯拒绝！;;;;;;;;;;;;x
EVTDESC32511;$MONARCHTITLE$，与俄罗斯之间就出售阿拉斯加地区的协商已经停止，俄罗斯拒绝出售那个地区给我们。;;;;;;;;;;;;x
EVTOPTA32511;可恨！;;;;;;;;;;;;x
IS_DISARMED;已经被解除武装;;;;;;;;;;;;x
IS_NOT_DISARMED;没有被解除武装;;;;;;;;;;;;x
TRUCE_LASTS_UNTIL;休战协议持续到$DATE$;;;;;;;;;;;;x
LOBBY_HOST_ONLY;只有主机可以开始游戏;;;;;;;;;;;;x
LOBBY_WAITING;你必须等待所有玩家开始，或者踢掉已经消失的玩家;;;;;;;;;;;;x
NO_UNIT_TECH;要组建$UNIT$，我们必须先研究$TECH$;;;;;;;;;;;;x
NO_UNIT_REGIMENTS;我们无法组建$UNIT$，需要更多的士兵;;;;;;;;;;;;x
NO_UNIT_PORTS;我们无法组建$UNIT$，需要一个沿海省份;;;;;;;;;;;;x
DIPLOMACY_WARDIALOG_ALLIES;$COUNTRY$受到下列国家的保护：;;;;;;;;;;;;x
DIPLOMACY_WARDIALOG_NUM_ALLIES;$COUNTRY$受到$NUM$个国家的保护;;;;;;;;;;;;x
DIPLOMACY_WARDIALOG_ALLY;盟国;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_HEADER;外相报告;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_2;$ACTOR$已经决定扩大与我们的战争以要求;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_3;$WARGOAL$;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_4;这些蠢货觉得我们会答应。;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_5;*;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_6;我们将惩罚他们的傲慢。;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_BTN1;好的;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_BTN2;好的;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_BTN3;查看;;;;;;;;;;;;x
WARGOAL_WE_ACCEPT_LOG;$ACTOR$扩大了他们与我们的战争以获得$WARGOAL$。;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_HEADER;外相报告;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_2;我们已经决定扩大我们的战争以要求;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_3;$WARGOAL$;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_4;我们希望$RECIPIENT$能通情达理;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_5;*;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_6;现在他们将为其短视付出代价。;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_BTN1;好的;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_BTN2;好的;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_BTN3;查看;;;;;;;;;;;;x
WARGOAL_THEY_ACCEPT_LOG;我们扩大了与$RECIPIENT$的战争以获得$WARGOAL$。;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_HEADER;外相报告;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_2;我们听说了遥远地方的传闻;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_3;看起来$ACTOR$;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_4;已经扩大了他们与$RECIPIENT$的战争;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_5;以获得$WARGOAL$;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_6;就像我们所关心的。;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_BTN1;好的;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_BTN2;好的;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_BTN3;查看;;;;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_LOG;$ACTOR$扩大了他们与$RECIPIENT$的战争以获得$WARGOAL$。;;;;;;;;;;;;x
NO_GP_ACTION_ON_SELF;将我们自己作为目标是愚蠢的;;;;;;;;;;;;x
OL_VIEW_SIEGES;开关围城快捷栏;;;;;;;;;;;;x
BADBOY_EFFECT;$DIRECTION$$VALUE$恶名\n;;;;;;;;;;;;x
unification_annex_casus_belli;统一战争;;;;;;;;;;;;x
unification_annex_casus_belli_desc;解放我们文化圈的核心领土;;;;;;;;;;;;x
unification_annex_casus_belli_setup;解放我们文化圈的核心领土;;;;;;;;;;;;x
unification_annex_casus_belli_short;吞并;;;;;;;;;;;;x
enlightenment_thought;权利思想;;;;;;;;;;;;x
enlightenment_thought_desc;权利思想;;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$FIRST_COUNTRY$解放$SECOND_COUNTRY$;;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$FIRST_COUNTRY$解放$SECOND_COUNTRY$;;;;;;;;;;;;x
springtime_of_nations;万国之春！;;;;;;;;;;;;x
springtime_of_nations_desc;沉睡的欧洲民族觉醒过来对抗专制与暴政;;;;;;;;;;;;x
HND_conservative;国民会议党;;;;;;;;;;;;x
HND_liberal;独立党;;;;;;;;;;;;x
HND_reactionary;国民阵线;;;;;;;;;;;;x
HND_anarcho_liberal;自由党;;;;;;;;;;;;x
HND_socialist;印度国民大会党;;;;;;;;;;;;x
HND_communist;共产党;;;;;;;;;;;;x
HND_fascist;统一党;;;;;;;;;;;;x
HND;印度;;;;;;;;;;;;x
WEDID_ISDISCREDITED_DESC;诽谤效果持续到$UNTIL$，我国仍受其影响。;;;;;;;;;;;;x
WEDID_ISBANNEDEMBASSY_DESC;封锁使馆效果持续到$UNTIL$，我国仍受其影响。;;;;;;;;;;;;x
OTHER_MUST_NEGOTIATE_WITH_WAR_LEADER;在战争结束前我们不能同敌方的战争领袖进行协商。和平协议只能在$ENEMY$与$COUNTRY$之间签署。;;;;;;;;;;;;x
unification_humiliate_cb;宣示霸权;;;;;;;;;;;;x
REMOVE_unification_humiliate_cb_desc;羞辱其他列强来向你的文化圈展示领袖地位;;;;;;;;;;;;x
REMOVE_unification_humiliate_cb_setup;羞辱其他列强来向你的文化圈展示领袖地位;;;;;;;;;;;;x
unification_humiliate_cb_short;承认霸权;;;;;;;;;;;;x
NORMAL_UNIFICATION_HUMILIATE_NAME;$FIRST_COUNTRY$ - $SECOND_COUNTRY$ 兄弟之战;;;;;;;;;;;;x
AGRESSION_UNIFICATION_HUMILIATE_NAME;$FIRST_COUNTRY$ - $SECOND_COUNTRY$ 兄弟之战;;;;;;;;;;;;x
PRODUCTION_REQUIRED_DAILY_INPUTS;所需每日输入：;;;;;;;;;;;;x
PRODUCTION_DAILY_OUTPUT;每日输出：;;;;;;;;;;;;x
COUNTRYALERT_NO_HasClosedFactories;我国没有破产的工厂;;;;;;;;;;;;x
COUNTRYALERT_HasClosedFactories;在下列地区有破产的工厂：;;;;;;;;;;;;x
CHI_1496;香港与澳门;;;;;;;;;;;;x
ANY_STATE_STARTS;任何情况;;;;;;;;;;;;x
indian_sepoys_title;印度兵变;;;;;;;;;;;;x
indian_sepoys_name;印度兵;;;;;;;;;;;;x
indian_sepoys_desc;印度兵“Sepoy”的语源是波斯语的“Siphai”，含义为士兵，通常用来称呼为欧洲人效力的印度士兵。在1857年，部分被英国东印度公司雇佣的印度兵发动了反抗英国统治的兵变，这个事件同时被称为“印度兵变”和“印度第一次独立战争”。发动兵变的士兵们为了将印度从殖民统治中解放出来而战。;;;;;;;;;;;;x
indian_sepoys_army;印度兵变;;;;;;;;;;;;x
HND_ADJ;印度的;;;;;;;;;;;;x
ALD;阿尔及利亚;;;;;;;;;;;;x
REMOVED_BUDGET_CANT_LOAN_DESC;银行只会在你满足支付利息及非敌对的情况下才会贷款给你。外国银行为了安全上的原因永远不会贷给你超出他们可用款项$MAXLOAN$%的资金。;;;;;;;;;;;;x
WE_ARE_DISCREDITED;我们是不名誉的;;;;;;;;;;;;x
INFLUENCE_NEIGHBOUR;邻国;;;;;;;;;;;;x
INFLUENCE_OTHER_CONTINENT;另一大洲的国家;;;;;;;;;;;;x
INFLUENCE_RELATIVE;总分数与我国的差距;;;;;;;;;;;;x
INFLUENCE_AT_MAX;我们无法在单个国家拥有超过$MAX$点的影响力;;;;;;;;;;;;x
DIPLOMACY_DAILYINFLULENCE_GAIN;我们每天获得$NUM$点对$COUNTRY$的影响力，我们获得影响力的基础值为$BASE$点;;;;;;;;;;;;x
DECL_WAR_NO_VASSAL;我们无法对卫星国或自治领宣战;;;;;;;;;;;;x
austrian_form_south_german_confederation_title;南德意志邦联;;;;;;;;;;;;x
austrian_form_south_german_confederation_desc;当德意志帝国尚未统一之前，随着普法战争的进展，十九世纪高涨的民族主义已经表现出了统一的倾向，1848年的法兰克福国民议会则是一个重要的先驱。通过达成南德意志诸邦中的主导地位，我们可以成立南德意志邦联。;;;;;;;;;;;;x
OL_HOSTILE_SIEGES;敌方围城;;;;;;;;;;;;x
OL_VIEW_HOSTILE_SIEGES;开关敌方围城快捷栏;;;;;;;;;;;;x
civil_war_setup;为了再次将我们的国家统一到同一面旗帜下而战;;;;;;;;;;;;x
POOR_MILITANCY_MORE_THAN;贫困阶层斗争性超过;;;;;;;;;;;;x
MIDDLE_MILITANCY_MORE_THAN;中产阶层斗争性超过;;;;;;;;;;;;x
RICH_MILITANCY_MORE_THAN;富裕阶层斗争性超过;;;;;;;;;;;;x
POOR_MILITANCY_LESS_THAN;贫困阶层斗争性少于;;;;;;;;;;;;x
MIDDLE_MILITANCY_LESS_THAN;中产阶层斗争性少于;;;;;;;;;;;;x
RICH_MILITANCY_LESS_THAN;富裕阶层斗争性少于;;;;;;;;;;;;x
PRODUCTION_SORT_BY_AVAILABLE_WORKFORCE_TOOLTIP;按失业$TYPE$排序;;;;;;;;;;;;x
PRODUCTION_SORT_BY_AVG_INVESTORS_TOOLTIP;按地区的平均$TYPE$排序;;;;;;;;;;;;x
PRODUCED_DETAIL;我国当前可用$VAL$;;;;;;;;;;;;x
TRADE_AVAILABLE;可用;;;;;;;;;;;;x
SPA_2517;密克罗尼西亚;;;;;;;;;;;;x
hungarian_culture_group;匈牙利人;;;;;;;;;;;;x
polish_culture_group;波兰人;;;;;;;;;;;;x
czecho_slovak_culture_group;捷克斯洛伐克人;;;;;;;;;;;;x
DZG_ADJ;但泽的;;;;;;;;;;;;x
EVTNAME13201;外交使团被围！;;;;;;;;;;;;x
