#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
BREAKCOUNTRY_6;*;;;;;;;;;;;;x
BREAKCOUNTRY_LOG;$FACTION$强制执行他们的要求！;;;;;;;;;;;;x
BREAKCOUNTRY_BTN1;糟糕！;;;;;;;;;;;;x
BREAKCOUNTRY_BTN2;糟糕！;;;;;;;;;;;;x
BREAKCOUNTRY_BTN3;查看;;;;;;;;;;;;x
BREAKCOUNTRY_MAP;*;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_SETUP;当叛军在他国执行他们的要求;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_HEADER;来自大使的报告;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_1;$OTHER$;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_2;$FACTION$已经成功在;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_3;$OTHER$强制执行了他们的要求;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_4;$EFFECTS$;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_5;*;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_6;*;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_LOG;$FACTION$在$OTHER$强制执行了他们的要求！;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_BTN1;好的;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_BTN2;好的;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_BTN3;查看;;;;;;;;;;;;x
BREAKCOUNTRYOTHER_MAP;*;;;;;;;;;;;;x
INVENTION_SETUP;当你已经获得一项发明;;;;;;;;;;;;x
INVENTION_HEADER;报告;;;;;;;;;;;;x
INVENTION_1;重大发现！;;;;;;;;;;;;x
INVENTION_2;我国科学家已经发现了;;;;;;;;;;;;x
INVENTION_3;$INVENTION$;;;;;;;;;;;;x
INVENTION_4;$DESC$;;;;;;;;;;;;x
INVENTION_5;其作用是：;;;;;;;;;;;;x
INVENTION_6;$EFFECT$;;;;;;;;;;;;x
INVENTION_LOG;我们已经发现$INVENTION$是如何工作的。;;;;;;;;;;;;x
INVENTION_BTN1;好的;;;;;;;;;;;;x
INVENTION_BTN2;好的;;;;;;;;;;;;x
INVENTION_BTN3;查看;;;;;;;;;;;;x
INVENTION_MAP;*;;;;;;;;;;;;x
revanchism;复仇主义;;;;;;;;;;;;x
plurality;多元性;;;;;;;;;;;;x
TOPBAR_LEADERSHIP_GAIN_TOOLTIP;我们每月从我们的军官团获得$CURR$领导力;;;;;;;;;;;;x
UW_AASIGN;自动指派将领;;;;;;;;;;;;x
ATTR_SAFE_RANGE;舰队在补给舰航程内和在靠近海岸的时候不会有任何损耗;;;;;;;;;;;;x
TECHNOLOGYVIEW_HAVE_NOT_YEAR;这个科技不能在$YEAR$年之前开始研究;;;;;;;;;;;;x
ENCOURAGEMENT_FOR;鼓励;;;;;;;;;;;;x
IS_NOT_PRIMARY_CULTURE;$NAME$不是主体民族\n;;;;;;;;;;;;x
IS_PRIMARY_CULTURE;$NAME$是主体民族\n;;;;;;;;;;;;x
IS_NOT_ACCEPTED_CULTURE2;$NAME$不是可接受民族\n;;;;;;;;;;;;x
IS_ACCEPTED_CULTURE2;$NAME$是可接受民族\n;;;;;;;;;;;;x
ALL_COUNTRIES_EFF;所有国家;;;;;;;;;;;;x
ALL_COUNTRIES_THAT_EFF;所有国家;;;;;;;;;;;;x
GETTING_ONLY_NEEDS;仅获得$NEED$：$VAL$%;;;;;;;;;;;;x
tutorial_chapter_introduction;简介结束;;;;;;;;;;;;x
tutorial_end_of_chapter;教程章节结束;;;;;;;;;;;;x
ISSUE_MOVE_EFFECT;$PERCENTAGE$%的人力从来处迁移到去处;;;;;;;;;;;;x
ADD_WARGOAL_EFFECT;当我们加入这个战争目标，将获得：;;;;;;;;;;;;x
ADD_WARGOAL_SUCCESS;当我们达成这个战争目标，将获得：;;;;;;;;;;;;x
ADD_WARGOAL_FAILURE;当我们未达成这个战争目标，将获得：;;;;;;;;;;;;x
WARDIALOG_TRUCE;休战：;;;;;;;;;;;;x
WARDIALOG_NOCB;没有战争借口：;;;;;;;;;;;;x
DIPLOMACY_INFAMY2;恶名：$VALUE$;;;;;;;;;;;;x
DIPLOMACY_PRESTIGE2;威望：$VALUE$;;;;;;;;;;;;x
DIPLOMACY_MILITANCY2;斗争性：$VALUE$;;;;;;;;;;;;x
REMOVE_DIPLOMACY_WARDIALOG_ALLIES;$COUNTRY$有下列盟友：;;;;;;;;;;;;x
REMOVE_DIPLOMACY_WARDIALOG_NUM_ALLIES;$COUNTRY$有$NUM$个同盟国;;;;;;;;;;;;x
DIPLOMACY_WAR_HASTRUCE;我们与$COUNTRY$有截止到$DATE$的休战协议，向他们宣战对我们的国际威望将造成巨大的打击;;;;;;;;;;;;x
REMOVE_DIPLOMACY_DAILYINFLULENCE_GAIN;Wegain$NUM$influencein$COUNTRY$eachday;;;;;;;;;;;;x
tutorial_chapter_budget_victoria;中级财政教程结束;;;;;;;;;;;;x
NO_RELEASEABLE_NATIONS;我们没有可以授予主权的国家;;;;;;;;;;;;x
DIPLOMACY_CALL_ALLIES_NOT_LEADER;我们不是这场战争的领袖因此无法召集盟友加入;;;;;;;;;;;;x
LEDGER_NEXT;下一页;;;;;;;;;;;;x
LEDGER_PREV;上一页;;;;;;;;;;;;x
MEC_544;石勒苏益格-荷尔斯泰因;;;;;;;;;;;;x
COUNTRYALERT_CanIncreaseOpinion;我们可以提高评价或将其他国家纳入我们的势力范围:;;;;;;;;;;;;x
COUNTRYALERT_NO_CanIncreaseOpinion;我们无法提高评价或将其他国家纳入我们的势力范围;;;;;;;;;;;;x
COLONY_SUCCESS_LOG;我们成功地殖民了$TARGET$;;;;;;;;;;;;x
COLONY_FAIL_LOG;$OTHER$已经早于我们殖民了$TARGET$;;;;;;;;;;;;x
american_cultures;拉美民族;;;;;;;;;;;;x
CANT_USE_LAST_WAR_GOALS;选择这个战争目标将结束这场战争并与战争领袖达成和平协议;;;;;;;;;;;;x
tut_6a_13;要发展比利时的工业生产我们需要更多的产业工人，\n点击技工图标来设定这个焦点。;;;;;;;;;;;;x
DEN_251;冰岛与格陵兰岛;;;;;;;;;;;;x
CANCELALLIANCE_THEY_ACCEPT_BTN2;好的;;;;;;;;;;;;x
CANCELALLIANCE_THEY_ACCEPT_BTN3;查看;;;;;;;;;;;;x
tut_1b_19;现在我们来手工分配我们的将领，选择你在斯帕的师。;;;;;;;;;;;;x
TOPBAR_DEC_SPEED;减少速度;;;;;;;;;;;;x
fort;要塞;;;;;;;;;;;;x
fort_short;要塞;;;;;;;;;;;;x
IS_GREAT_NATION;是列强;;;;;;;;;;;;x
NO_DEMOTION;本月没有降职;;;;;;;;;;;;x
NO_PROMOTION;本月没有升职;;;;;;;;;;;;x
INCREASEOPINION_THEY_ACCEPT_MAP;评价提高;;;;;;;;;;;;x
INCREASEOPINION_WE_ACCEPT_MAP;评价提高;;;;;;;;;;;;x
DECREASEOPINION_THEY_ACCEPT_MAP;评价降低;;;;;;;;;;;;x
DECREASEOPINION_WE_ACCEPT_MAP;评价降低;;;;;;;;;;;;x
ADDTOSPHERE_THEY_ACCEPT_MAP;纳入势力范围;;;;;;;;;;;;x
ADDTOSPHERE_WE_ACCEPT_MAP;被纳入势力范围;;;;;;;;;;;;x
REMOVEFROMSPHERE_THEY_ACCEPT_MAP;移出势力范围;;;;;;;;;;;;x
REMOVEFROMSPHERE_WE_ACCEPT_MAP;被移出势力范围;;;;;;;;;;;;x
INCREASERELATION_THEY_ACCEPT_MAP;关系提高;;;;;;;;;;;;x
INCREASERELATION_WE_ACCEPT_MAP;关系提高;;;;;;;;;;;;x
DECREASERELATION_THEY_ACCEPT_MAP;关系降低;;;;;;;;;;;;x
DECREASERELATION_WE_ACCEPT_MAP;关系降低;;;;;;;;;;;;x
WETARGET_DISCREDIT_MAP;诽谤！;;;;;;;;;;;;x
WETARGET_EXPELADVISORS_MAP;驱逐顾问！;;;;;;;;;;;;x
WETARGET_BANEMBASSY_MAP;封锁使馆！;;;;;;;;;;;;x
WETARGET_DECREASEOPINION_MAP;评价提高！;;;;;;;;;;;;x
WETARGET_REMOVEFROMSPHERE_MAP;被移出势力范围！;;;;;;;;;;;;x
womens_suffrage_movement;妇女选举权运动;;;;;;;;;;;;x
WAR_GOOD_RELATION;良好的关系（$REL$）和平均觉醒度（$CON$）：;;;;;;;;;;;;x
make_slave;创建蓄奴区;;;;;;;;;;;;x
make_free;创建自由区;;;;;;;;;;;;x
POP_OTHER_CULT;其他;;;;;;;;;;;;x
BLOCKADED_PEACE;被封锁;;;;;;;;;;;;x
PRODUCTION_DESTROY_FACTORY_BECAUSE_TOOLTIP;由于以下原因我们可以摧毁这座工厂：\n;;;;;;;;;;;;x
PRODUCTION_NOT_DESTROY_FACTORY_BECAUSE_TOOLTIP;我们不能摧毁这个工厂的原因:\n;;;;;;;;;;;;x
RULE_DESTROY_FACTORY;摧毁工厂;;;;;;;;;;;;x
INCREASE_RELATION_MAX;我们无法再增进关系于;;;;;;;;;;;;x
DECREASE_RELATION_MAX;我们无法再降低关系于;;;;;;;;;;;;x
BANKRUPTCY_SETUP;当我国破产;;;;;;;;;;;;x
BANKRUPTCY_HEADER;$MESSENGER$;;;;;;;;;;;;x
BANKRUPTCY_1;破产！;;;;;;;;;;;;x
BANKRUPTCY_2;我们已经被迫宣布破产。;;;;;;;;;;;;x
BANKRUPTCY_3;我们的所有债务已经被清除，;;;;;;;;;;;;x
BANKRUPTCY_4;但这导致了我们民众巨大的忧虑;;;;;;;;;;;;x
BANKRUPTCY_5;并且在全世界眼中失去了极大的威望。;;;;;;;;;;;;x
BANKRUPTCY_6;未来银行提供给我们的贷款将收取更高的利息。;;;;;;;;;;;;x
BANKRUPTCY_LOG;我国已经破产。;;;;;;;;;;;;x
BANKRUPTCY_BTN1;这很不好;;;;;;;;;;;;x
THEY_BANKRUPTCY_SETUP;当某国已经破产;;;;;;;;;;;;x
THEY_BANKRUPTCY_HEADER;$MESSENGER$;;;;;;;;;;;;x
THEY_BANKRUPTCY_1;破产！;;;;;;;;;;;;x
THEY_BANKRUPTCY_2;$COUNTRY$;;;;;;;;;;;;x
THEY_BANKRUPTCY_3;被迫宣布破产。;;;;;;;;;;;;x
THEY_BANKRUPTCY_4;*;;;;;;;;;;;;x
THEY_BANKRUPTCY_5;*;;;;;;;;;;;;x
THEY_BANKRUPTCY_6;*;;;;;;;;;;;;x
THEY_BANKRUPTCY_LOG;$COUNTRY$已经破产。;;;;;;;;;;;;x
THEY_BANKRUPTCY_BTN1;好的;;;;;;;;;;;;x
LIT_CHANGE;每月变化;;;;;;;;;;;;x
precious_metal_desc;贵金属不会像普通物资一样销售，而是直接转化为金钱。;;;;;;;;;;;;x
DIPLOMACY_CANNOT_SET_PRIO_BANNED;我们的使馆被封锁后无法影响这个国家;;;;;;;;;;;;x
PROV1723;巴尔博亚;;;;;;;;;;;;x
PROV353;奥瑟尔;;;;;;;;;;;;x
MILITARY_MOBILIZE;动员我们的武装力量;;;;;;;;;;;;x
MILITARY_MOBILIZE_DESC;除了我们的常备军，我们国家同样可以在战争状态下动用额外资源进行征兵工作。通过下达动员令，我们征集的部队将开始集结到主要的人口中心，并开始准备进行全面战争。尽管动员是战胜强大敌军的必要手段，但我们依然要时刻小心它对国民经济造成的冲击。;;;;;;;;;;;;x
MILITARY_DEMOBILIZE;遣散我们的武装力量;;;;;;;;;;;;x
MILITARY_DEMOBILIZE_DESC;通过下达遣散命令，我们征集的部队将离开战场回到家里。尽管国土遭到了战争灾难的极大破坏而需要很长时间才能恢复正常，但在我们将刀剑入鞘前首先必须确保这场战争的胜利。;;;;;;;;;;;;x
BE_TECH;科技：;;;;;;;;;;;;x
BE_INVENT;发明：;;;;;;;;;;;;x
TOPBAR_DIPLOPOINTS_GAIN;我们每月获得$VALUE$外交点数;;;;;;;;;;;;x
TOPBAR_DIPLOPOINTS_BASEGAIN;基本获得：$VALUE$外交点数;;;;;;;;;;;;x
MOBILISE;动员;;;;;;;;;;;;x
DEMOBILISE;遣散;;;;;;;;;;;;x
THE_WORLD_IN;$YEAR$年的世界;;;;;;;;;;;;x
TECHNOLOGY_ACTIVATION_YEAR;激活年份：;;;;;;;;;;;;x
TECHNOLOGY_RESEARCH_POINTS;研究点数：;;;;;;;;;;;;x
tut_8c_12;在维多利亚二中你在发动每场战争时都必须设定一个战争目标。\n你只能设置那些你能在在宣战窗口右侧看到的战争目标。\n请注意只有这些战争目标才是你在取得和平时能得到的利益。\n点击战争显示界面来确认战争目标。;;;;;;;;;;;;x
tut_6b_14;现在点击下一步以继续。;;;;;;;;;;;;x
tut_8a_7;要尝试成为英国的盟友，我们需要进行一个外交行动。\n外交行动可以做从结盟到宣战的一切动作。\n要完成一个外交行动我们需要拥有外交点数，\n它每个月都会积累。注意最上方的外交按钮，\n在其下方可以看到我们现在拥有一些点数，\n提议结盟行动需要超过一个外交点数。\n请点击提议结盟行动并点击“同意”按钮来向英国提议结盟。;;;;;;;;;;;;x
TEMP_NEXT;下一步;;;;;;;;;;;;x
BUDGET_EXPORTS;库存出售：$VAL$;;;;;;;;;;;;x
BUDGET_IMPORTS;仓储开支：$VAL$;;;;;;;;;;;;x
bad_debter;坏账;;;;;;;;;;;;x
bad_debter_desc;由于贵国经济的异常历史，银行将对你的贷款要求更高的利息;;;;;;;;;;;;x
MUST_NEGOTIATE_WITH_WAR_LEADER;当我们没有领导这场战争时我们只能同敌方的战争领袖谈判;;;;;;;;;;;;x
BAD_ADJ;巴登的;;;;;;;;;;;;x
WAR_LEADER;战争领袖;;;;;;;;;;;;x
MUST_NEGOTIATE_WITH_WAR_LEADER_NO_LEFTOVER_WARGOALS;与$COUNTRY$实现和平之后，我们必须与敌方战争领袖协商以结束战争;;;;;;;;;;;;x
WARGOAL_DEMAND;$COUNTRY$从$ENEMY$要求;;;;;;;;;;;;x
POP_DETAILS_PROMOTIONS;升职：;;;;;;;;;;;;x
POP_DETAILS_DEMOTIONS;降职：;;;;;;;;;;;;x
NO_WAR_SPHERE_LEADER;无法开战对抗势力范围主导国;;;;;;;;;;;;x
EVTNAME15310;流动大学;;;;;;;;;;;;x
GO_TO_DIPLOMACY;展开外交行动;;;;;;;;;;;;x
PROVINCE_CONTROL_DAYS_LATER_THAN;省份的控制权在此前$DAYS$天没有变动过\n;;;;;;;;;;;;x
PROVINCE_CONTROL_DAYS;省份的控制权在此前$DAYS$天变动过\n;;;;;;;;;;;;x
ENFORCE_DEMANDS_TRIGGER;如果满足下列条件，叛乱将获胜：;;;;;;;;;;;;x
tut_1a_40;当你看到移动箭头后，取消暂停让游戏继续。;;;;;;;;;;;;x
EVTNAME15060;第一农业银行;;;;;;;;;;;;x
POLITICS_REFORMS;改革;;;;;;;;;;;;x
POLITICS_RELEASE_NATIONS;释放国家;;;;;;;;;;;;x
MILITARY_LEADER_NAME_TOOLTIP;$NAME$是$ARMY$的指挥官，驻扎在$LOCATION$;;;;;;;;;;;;x
hms_government;议会君宪制;;;;;;;;;;;;x
EVTNAME19310;天命;;;;;;;;;;;;x
EVTDESC19310;“天命”是一个中国哲学概念，近似于西方的“君权神授”概念，历史上被双重用作正当化和激发君主制的权力。随着我国最近晋升到列强地位，人民再次确信，我们的政府承接了上天的使命。;;;;;;;;;;;;x
EVTOPTA19310;善哉！;;;;;;;;;;;;x
EVTNAME19320;太阳帝国;;;;;;;;;;;;x
EVTDESC19320;日本，日出之国。自从外人的黑船第一次出现在我们的海岸已经许多年了，我们的国家觉悟到比自身更高超强大的力量并奋发前行。随着我们最近晋升到列强地位，命运的潮流已经扭转。从现在起，让风逐退和击破那些胆敢泼溅大日本神圣海岸的外国海浪吧！;;;;;;;;;;;;x
EVTOPTA19320;万岁！;;;;;;;;;;;;x
form_union_nation_title;建立$CULTURE_GROUP_UNION$;;;;;;;;;;;;x
form_union_nation_desc;我们在兄弟民族之间的优势地位将我们放到了重建$CULTURE_GROUP_UNION$的位置上。;;;;;;;;;;;;x
BE_SECOND_RANK;次强;;;;;;;;;;;;x
COUNTRYALERT_HasUnemployedWorkers;下列地区有失业的工厂工人：;;;;;;;;;;;;x
REMOVE_TOPBAR_POPULATION;我国当前的成年男性人口为$CURR$人\n我国的成年男性人口现在大约每月改变$CHANGE$人;;;;;;;;;;;;x
TOPBAR_POPULATION_VISUAL;我国总人口为$CURR$;;;;;;;;;;;;x
BUILD_COLONIAL;非殖民地区;;;;;;;;;;;;x
EVTNAME60080;通往奴役之路;;;;;;;;;;;;x
EVTDESC60080;近来一个阴森可怕的情感爬上你身——$COUNTRY$正变得寂静。那些曾经能听到意见和思想自由交换的地方，从街角和汽车站到酒吧和大学，现在只有寂静之声在回响。结论已经变得空前地明显，$COUNTRY_ADJ$民主传统已被颠覆。在$COUNTRY$，至少，民有、民治、民享的政府已经从大地上消亡了。;;;;;;;;;;;;x
EVTOPTA60080;哇哈哈哈哈！;;;;;;;;;;;;x
EVTNAME14210_sub;他们说的都是“给和平一次机会！”;;;;;;;;;;;;x
EVTNAME14040;爱与战争;;;;;;;;;;;;x
REL_SPHERE_OF_INFLUENCE;主导国;;;;;;;;;;;;x
status_quo_short;维持现状;;;;;;;;;;;;x
TOTAL_AMOUNT_OF_SHIPS;舰船总数：$COUNT$;;;;;;;;;;;;x
LESS_AMOUNT_OF_SHIPS;舰船总数多于：$COUNT$;;;;;;;;;;;;x
tut_3a_21b;通过点击申请贷款按钮来获得一项贷款，拖动滑动条直到你对数额满意然后点击“确定”按钮。;;;;;;;;;;;;x
REVANCHISM_EXPLANATION;复仇主义是对收复国家失土的渴望。就像爱、战争与和平一样，我们的人民为了收复我们神圣的领土可以做出更大的牺牲。;;;;;;;;;;;;x
EVTNAME14120_sub;地方选举中的宗教政策辩论;;;;;;;;;;;;x
tut_8c_10;不过，就算你的地位下降也并不算晚，你会得到一个及时的警告然后尝试解决这个问题。避免这类灾难的一种方式当然就是，战争。无论是开战以提高自己的威望，还是让某个国家的威望变得更低。让我们谈谈战争。找到法国然后宣战。先按下“宣战”按钮，选择一个战争目标后点击“同意”按钮。;;;;;;;;;;;;x
BE_GREAT_POWER;列强;;;;;;;;;;;;x
DIPLOMACY_GREATNATION_STATUS;列强;;;;;;;;;;;;x
WE_NO_LONGER_GREAT_POWER_2;并且失去了列强地位;;;;;;;;;;;;x
THEY_NO_LONGER_GREAT_POWER_3;并且失去了列强地位;;;;;;;;;;;;x
WE_BECAME_GREAT_POWER_2;并且现在被当做列强看待！;;;;;;;;;;;;x
SERVER_LOST_DESC;主机已经丢失。你可以储存游戏或选择继续并关闭这个窗口。要继续游戏你必须退出并重新连上主机。;;;;;;;;;;;;x
MODIFIER_GLOBAL_POP_MILITANCY_MODIFIER;人群斗争性;;;;;;;;;;;;x
MODIFIER_GLOBAL_POP_CONSCIOUSNESS_MODIFIER;人群觉醒度;;;;;;;;;;;;x
global_liberal_agitation;自由主义风潮;;;;;;;;;;;;x
desc_global_liberal_agitation;煽动者们在大谈自由主义与革命的事业。;;;;;;;;;;;;x
EDU_DESC;教育开支用于支付给神职人员以产生研究点数。;;;;;;;;;;;;x
ADM_DESC;行政开支可促使官僚运作与维持一个健康的官僚系统，进而提高税收效率和减少犯罪率。;;;;;;;;;;;;x
COMBATEND_INITIAL;初始兵力;;;;;;;;;;;;x
COMBATEND_CASUALTIES;伤亡;;;;;;;;;;;;x
COMBATEND_SURVIVORS;幸存;;;;;;;;;;;;x
cavours_diplomacy_title;加富尔的外交;;;;;;;;;;;;x
cavours_diplomacy_desc;卡米洛·保罗·菲利·朱利奥·本索，加富尔伯爵，萨丁尼亚王国首相，是意大利统一运动中的领袖人物，他在外交方面的努力往往归功于在第二次意大利独立战争中获得了法国拿破仑三世的可靠援助来对抗奥地利。;;;;;;;;;;;;x
EVTNAME36898;维多利亚女王的加冕礼;;;;;;;;;;;;x
